hashedIpAddress,last_game
039888f92b3661df,0
039e75620bfd6036,1
039f6d55592fe3d2,0
039fcbf02edc0226,1
03a17a410c9e2a78,1
03a29000123e08ec,0
03a4eb9a524b6a8c,0
03a55917072b4f82,0
03a906a0008d31bd,1
03aa34b26fe93d73,1
03aa59cd1c67156f,0
03abaf13135557d0,0
03ac0145110edc38,1
03ad271471c01256,0
03adabf03f5ed26d,1
03aead864987d3d6,0
03affac010aa3ef8,1
03b047bd6eb79a50,1
03b5c49d4d196849,0
03b972c9360a25a7,1
03ba5119213fe8cd,0
03c02ce45d78ea40,0
03c2cb2e38911787,1
03c2d5682ec83c17,1
03c31f86289cf379,0
03c38bb206a19227,0
03c46ce81a75aeaa,0
03c583f41e1799f7,1
03c628697dd240b6,1
03c64b0d0f149206,1
03c68fa615f149e9,1
03c7911c2da6e952,0
03cb497e3e1ccf91,0
03ce321851fade3c,1
03ce58975d163bf4,0
03d02e513eaaf756,0
03d1bbe432c8b0fb,0
03d3dd1f3597bd39,1
03d720a56b4326d8,1
03d8bf9a6804f02a,1
03d8e8356e847fba,0
03da42bf32647d04,1
03da6be563f2d75e,1
03dc5cd168ff7b7d,0
03dc907932cecfc5,1
03dc9af732ceca43,1
03dde6a026d47fe1,1
03ded3ff2ee044ac,1
03e0108c4d1abd3b,0
03e02c6209a9ad66,1
03e201d71933037b,1
03e35d3a6c9e0964,0
03e50e170b2c1a84,1
03ed3d7044e5ae86,0
03f231ef2026ef68,1
03f7cb8b640e49f6,0
03f9ba573b210b6d,0
03f9d47b68bc3f8f,0
03fb384c521f1fc8,1
03ff227546bceb01,1
0400c4554da55c11,1
0401502967e01407,1
0402321a105e098c,0
04056b12423764c7,1
0409c4be0efe4044,0
040b2b6d4a311898,0
040b56775050c310,0
040b92f52acde150,1
040fcdcb433d7581,1
0414a2c317bda7ff,1
0414f12c11807513,1
04179eec61b79917,0
0418c06967c038c3,1
04191bd04811891c,0
0419de955c1a3e25,1
041ae43c61961953,0
041d17114050cfa5,1
041e124a1371afff,1
041f055873b0f3cd,0
041f14853755387a,1
041fee3d2494876b,1
04212dee0fc09661,1
0422da3c254e5650,0
0423c6fa0fc11412,0
04257ac941adf075,0
042970d020c2c8de,0
042c051e06771500,1
043091d763dce4f1,1
0430ef5a36b157bd,1
0431d6fd5d56f6fb,1
04359191730a1faa,1
0439886c1c756583,0
043d08a130c4fce0,0
043d5d48169f9103,0
0442442c3488052e,0
0443f4404ce2ed04,1
04461cfd03e6e2d2,1
0449795625b746ac,1
044ab36d5c3200f5,1
044c9be426bebe29,0
044d87027c7ef0f9,1
0451e6ff3b528464,1
045727ea21831469,0
04576b0c346c785c,1
0459b7706f36ea67,0
045a02171b5eb11a,1
045ae0f643f81f40,0
045af37a247b7574,1
045b19da4d6cef29,1
045bf1e348710c13,0
045c45f113f932d4,0
045e197269821d55,1
045e375f2fe75067,0
04619b810919021a,1
046214e223d38bd7,1
046718c43beb27f6,1
0468afaf7298ba1a,0
046dcabc65f309a9,1
04760ca432da02f0,1
0477231728429673,0
04775a4d340925c5,0
047e15f216d6cad8,1
047f6fff7982de09,0
04808b733acacac8,1
04811bb174bcba55,0
0482c61c13811f11,1
048344a31e6f171e,1
0483d764483f53f0,1
048bc96a1a307093,0
048ce85c3ea0234a,1
0494ad6a57317912,1
049764bf3b734e50,1
04980bf03efb4d10,1
0498319b7ad7ba8e,1
0499d24f30dbdbb3,0
049fa2484f52d1d6,0
04a125d106823825,0
04a46ce951e3992a,1
04a958346fdd3b0c,0
04aaadf509d97359,1
04ae11af1d6c8046,0
04afaeea749dd028,0
04afba0c06a6460a,1
04b0082a7592115e,1
04b1424723a8dcb6,0
04b2eaa06d0a1d68,1
04b3ee58307e8136,0
04b69f0678c738fb,1
04b7b66049fc221b,0
04bc78f373d43887,1
04bcdcc73e0cf62a,1
04bdf980198e4127,1
04c1565b1ece97e4,1
04c1772345b16119,1
04c34ce65066547e,1
04c5fbb850d3ce0a,0
04c85936489ff3ea,1
04ccacee485cc3b5,1
04d0d68b07630b49,1
04d3b8897282b485,1
04d41ead74af92be,1
04d6839c3075638d,0
04d7fe0532bc791b,0
04d8db0251b7eda0,0
04dbb29807d73f9d,1
04dc2dd151cc68ea,1
04dd875918d037c4,1
04df3b0e7fb5b324,0
04e0b1587188d101,1
04e1f01707d2772f,1
04e38f0437af3c0c,1
04e3dc6b4786bd57,0
04eadb922bb01a8c,0
04eb2c4d7f1c44b6,1
04ec97f8248b76d4,1
04ed0eba334d8143,1
04ef5a7d400bbb40,1
04efe6e301d76382,0
04f16d777cc6331c,1
04f2288026fb5c7f,1
04f22b1a33430c59,1
04f22db933430af8,1
04f24df672d42f1b,0
04fdbcc534813b6e,1
05017f2b7d4e1e48,0
05017f4b0873a093,0
05046d7939195af3,1
0504fd32095f1c3d,1
050613f2205132af,1
050888f46a1ddd53,1
05091e665d945722,0
050927ee0419e50a,1
0511541e78552cfb,1
0512b40f4e2e1597,1
0513997d30aa7445,0
051611353cd98688,1
051747ee1518ca2e,0
051752420c9dde38,1
05175866227edb65,0
0517c667529e3ecf,0
05185d3d5c32bedd,1
051985f57f93001c,1
051c00555e905baf,0
051db5fa0d796735,0
05204e055fe0366d,0
0520b89c1e4f9a9e,1
052611b960ec1991,1
052694457be4765c,1
05289782064d3107,1
052a15bb60d6e663,1
052a92c061269ffd,0
052ac0f6373b8f99,1
052b9c274dae5431,1
052ba30a41ff5a05,0
052c68921f45e812,0
052dd9e1789f2ad0,0
052e632d5d82e3ec,1
0530e0175662882b,1
0530efd86d9562ab,1
05312a70468a9bd8,0
053494965dfad9c2,1
05349fe85dfad514,1
053677c565cedc0e,1
0537d7aa0354e4fb,1
0538c7371457ae3a,0
0538d1570e3417b4,0
0539a54d0004bcfe,0
053a11e1100fc219,0
053b745e0a5b1d57,1
053fbd5777451c16,1
0543d9697d5320e4,0
0544e48a6e267470,1
0545e65a0788c3a9,1
054786c20312fe68,1
054a2b302c62f2e9,1
054a91247a528180,1
054c008c24436993,0
054cf5982444549f,1
054dbc4371ced180,1
054eeaf768edb10e,0
0554f81a65280b76,1
0555d86932445270,0
05578d3e436df366,1
0559041c2b7d9dbe,0
0559be5c4a48cab1,1
0559df0017e8eeb2,0
055ded284d729491,1
055fac6e6dd0c9a4,0
055fe2b360f91640,0
056020ad231dfcd1,0
0560ea282c0e92f9,1
0566d43f2417e798,0
0568329b77e9c93c,1
0568a583675c3a47,1
056930fc4286ea4f,1
056ab46639dcfcc1,1
056af6c92af7c695,1
056b094059be75be,1
056d37fc7b592b46,1
056ebe0f42848dc3,1
056f689657fadb0d,1
0571f1cf088d818d,0
0572fce731ec0284,0
057306a21ec2a6fe,1
057491ae789bac93,0
0577ca167d02c4e6,0
05786cb24102850d,1
05799e4c40004f36,1
057a5146138db87d,1
057a780d55232c00,0
057a90da4ceeac19,0
057d3c6b75103852,0
057e665012db081d,1
057f3c053a9ce81e,0
058192180007692c,0
0582e36949ee21c6,0
058457e644963e27,1
0584a17a7912ee66,0
0585399e1326ad71,1
058a8d716432d968,0
058cc6f512f0e445,0
058d8eeb24cff839,0
058ebee5158bec65,1
05927c5506b8ff53,1
059314d6349747a1,1
05932e6958dba96a,1
05937388765a1a89,1
0593e6fa3095ed01,1
059774a46ec10ea3,0
0598bab74702119d,1
0598bb451289253f,0
059bbcfb128b30f0,0
059d0f71128d16ac,1
059fcfe01c86b088,1
05a40d5561388637,1
05a4e0f10e590fc5,1
05a654c00accb2f9,1
05a8d2911e44275a,0
05ab564078234a1e,1
05abd84078ceaa82,1
05ac55783f119918,0
05acf2f421420b8f,1
05b0628c3f7d848f,0
05b316bf6e2bb22b,0
05b344ce348bacdd,1
05b6c8f500839cd1,0
05ba635024e75be3,1
05bb53fa18da6c92,1
05bbc9e4063bd55a,0
05bbe1b203906171,1
05bf0d711d6097c1,0
05c40a741c7b0747,0
05c45cb61c7290c2,0
05c7ee9d0e914798,1
05ca1aca5b56d029,1
05cc7d6446e70b1f,1
05d1de4b688890cc,1
05d4bdcf4939f3ab,1
05d5d2a41b8f22f8,1
05db6359636dd970,0
05db89f6631a1087,0
05dc2fbd5fc8d375,0
05df94a25c85351a,1
05e356ab2850b118,0
05e37f9d43f41726,1
05e8b4bc5091a655,0
05ea49a73b8cf944,1
05ea55c379be4869,1
05ecfff1510ec675,0
05edad3c3ac195ae,0
05f036685c25514b,1
05f2721035e3ab35,0
05f33f4a352d02ed,1
05f470a45e27be00,0
05f75c7a33b4c210,0
05fcca54725f7e5a,1
05fe1e19426752f1,1
05ffeb5b7989f9b7,1
06025c733a9cb24f,1
0604ba6413e73f89,0
0605fef74ca3c122,1
060b3e435cf85c6f,0
060bcb4e77726864,1
060cfe0479ed6deb,1
060ea54e1bb7380a,1
060fcc0f039b27e0,0
0610477d0d8a87fa,0
0610af2a1d6bf20e,1
061293425b916981,0
0612979f4e979188,0
061364f91de135d0,0
0613fd5c19fb06f6,1
06146be653ef3477,0
0616a71f0726b278,1
061881b47512de23,1
0619128a2471f04f,1
06198ca469ddbc95,0
061aa7e90a20de6e,1
062383cf4db34d7e,1
06240271461f5ea2,1
062445496938e1d3,1
0624bf096bcb9246,0
062d52b8568ae75e,1
062ec1cc1d790d65,0
06305f3304fe619c,0
06318b9b3a42ff29,1
0631c3561270d500,1
063322960ec1c36c,0
06333a316c559f6b,0
0639dd1443708292,1
063a84e14ebf0387,1
063e9dbf73c46ad5,1
0640a6412fe26fdf,0
064160616e7e2e1b,0
0642d9e951770fc9,1
06431b387465ba3e,0
064536992c1c9827,1
0645569c15ee5ce0,1
0645d2d3510bed96,0
064607152a69e35b,1
0647a2ba0d564aee,1
0649093b7a321f5f,0
064ab5ee56b2f355,1
064ab64a4073f415,1
064b4da6763ec913,1
064e447e0b96f1a9,0
06525013311559fe,1
0653e2e817645eba,0
065663d76319d6ec,1
06582c7d502c1c57,0
0658df021ed8b5a6,0
065a91832b3a4b58,1
065aac6b612ef5a5,1
065ac5d821330fdc,1
065b1ea729454b4a,1
065d1d9272cc21f5,1
065d45502b237832,0
0662d248019d70f4,1
0662e31e019d41ca,1
0662e97a019d3826,0
0662ebf5019d3aa1,0
0662ecc3019d336f,0
0662fd89019d4435,0
066335b62147007c,0
066434d23c0f82f2,1
06662bf9019fcfea,1
0666b67d200338c3,1
0667fcb319e14218,1
0668b9134b8627f5,1
0668fcba5b959c27,0
066f2de157f50803,1
067228690143b196,1
067381486ee6848c,1
06745baf7633644a,1
0675204f572d3d65,1
067837d94d63d587,1
06789c601ba8e9d6,0
067972b14d3b8d7e,0
067a658775dd7827,0
067beff01307bf6c,1
067e54cc4dfae918,1
067e711b3f26f3f3,0
067eb13e4d61d969,0
067ebbe12b292e09,0
067f71e834d523c9,1
068203f2096a34b0,1
0686154e7fea108f,1
068648ab186916f4,1
06866fc233d1230e,1
06894fb839288ccc,1
0689fa927c73b957,1
068af21a53bd2bff,0
068bdef3244e7733,1
068d80545c2c39a2,0
068d98fb5a99a339,1
069768da52bfa5a3,1
0699890e192a2999,1
069bf1aa022f2398,0
069ec1bf18f3fe81,1
069ef1f13396a99e,0
069f9a4951363742,1
06a1a50c13101998,1
06a7700900fca01b,1
06a8aa9a15dccc03,1
06a98708349f3de8,1
06aa47b56ec42fc6,0
06ac2fd5760bed3e,1
06ad8b2f521bc83c,1
06b2351071b566ab,1
06b289b47ac5e88b,1
06b8898030533ad2,0
06ba4f731b81e0ba,1
06bbe11d461f57e1,1
06bc1eb52c1ac7aa,1
06bfd4970a3de1e1,1
06c020ba6965d813,1
06c33ee95750fd16,0
06c3c51738eeaec6,0
06c44fe224a7f587,1
06c6e403561255a8,0
06c8d0453eb5d0b5,0
06c97b496bb29338,1
06cb03fe68a09f84,1
06cb70ad11516594,1
06cc0bfb741a3db7,0
06d3e8dd76c20eb1,0
06d43de4142edf06,0
06d66c0337646f74,0
06dcb3327496c8c2,0
06de65e931d18a91,0
06deb0af34e20559,1
06e4c0e778174c60,1
06e72de95643e495,0
06e76c394f71a58a,1
06ea6c94210988fa,1
06eae98260a7a311,1
06eb84a66c3a2153,1
06ebc02e7e49b28b,0
06ebef4e30e27862,1
06ef21a5532d30b7,0
06ef7d3c46a312b3,1
06f1bc11234dd24f,0
06f7bc8f50422145,0
06f821076b13d6f5,1
06f9d47e4f5d6934,1
06fa249851e60497,1
06fb7dce33ca9adc,0
06fbdd1b16458140,0
06ff47f55fb8d275,0
07011e4003e5f6bb,1
070300ad1b8c0db9,1
070a0171718f4d3e,0
070a56b51ad5b897,0
070c8c8619645d73,0
070edec80d26110f,0
07103acb510a5073,0
0710e6ae1cd32723,0
07124ef00fd5bc1c,1
071428043eaae830,0
0717626d30c8fc98,1
071c197457ada7fb,1
071e5c9b08d29452,1
072122fa378e2fb3,1
072128e6210a2cac,1
07216cfe39ce1bcf,1
0723204b39ce0fdb,1
07234c0f32c28c19,1
07238cea5a99344b,1
0723d694569e25ee,0
07252a9f4c9d1ab5,0
07253cc6774c4c4b,0
0726785e4bc93c78,1
07267bf939f50e99,1
07281c291855183a,1
072931d13e9e1a46,1
072a15fc2a837146,1
0730317a245bfe08,0
0733aa9f4963d262,1
0736ae4a09a2d6a1,0
0738cfc0167d8190,1
073992016bce4fdf,1
073a32e30368e04c,1
073fb5807f29c2fe,1
0740b7f75fcc2498,1
0740e9bb4e0856d1,0
0740f7005e754deb,1
074174e1422eb76c,1
0744a52a5be4f62c,0
0747ca55115222eb,1
0749267813c64f17,1
074a65735e5f8e34,1
074aba082962278e,1
074ac4425b778340,1
074b0de77497d8f9,0
074b6a1d326fba09,0
074c18a22abc44b2,1
074d39c954f84c4e,1
074f3eee0d4440f6,1
075277fc3fb2b8b1,1
0752de9b14f45a3c,0
0753b7f272317965,1
075476bc02a9a2f4,0
0758f8dd763d2983,0
075b2a674192838b,1
075c27047d00b8cb,0
075c5b75685ebb39,0
075d87235f16d792,1
075e43d306fd0334,1
076181d51a9b5ce5,0
0763703b0c8dff88,1
07683b730970b16c,0
076cb1c0731059f7,0
076d546571eed75b,0
07702dbc3af3b59a,1
07721e7e064a4e88,0
077311550bf05762,1
077522a62c529cb2,0
077d95186b4f43ff,0
077edb0033868e45,1
077f272b6d1d3f56,0
0783e95c5116677d,1
0785dce94f2dc0fa,0
0786e96348050b71,1
07875ba6084f019c,0
078a034d57c3635c,0
078ad6455eb44dee,0
078cdba931cc6b5d,1
078ecec137f77ebe,1
078f922539264134,0
079025a362c6b847,1
0799653e6eb86dfb,1
079da77d325d9941,1
